codigo,ncmsh,categoria,descricao,ipi,vigencia_inicio,vigencia_fim,un_tributada,un_tributada_descricao,observacao,usultalteracao,dtultimalteracao,dtcadastro
39211900,39211900,PLÁSTICO E SUAS OBRAS,"OUTROS CHAPAS,ETC.DE OUTS.PLASTICOS,ALVEOLARES",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.848133
39219011,39219011,PLÁSTICO E SUAS OBRAS,"CHAPAS,ETC.DE RESINA MELAMINA-FORMALDEIDO, ESTRATIFICADS",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.858577
39219012,39219012,PLÁSTICO E SUAS OBRAS,"OUTS.CHAPAS,ETC.DE POLIETILENO, COM REFORÇO DE NAPAS DE FIBRAS DE POLIETILENO PARALELIZADAS, SUPERPOSTAS ENTRE SI EM ÂNGULO DE 90º E IMPREGNADAS COM RESINAS",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.868451
39219013,39219013,PLÁSTICO E SUAS OBRAS,"DE COPOLÍMERO DE TETRAFLUORETILENO REFORÇADAS COM TECIDO DE FIBRAS DE POLITETRAFLUORETILENO, DO TIPO UTILIZADO COMO MEMBRANAS SEMIPERMEÁVEIS EM CÉLULAS DE ELETRÓLISE",15,2018-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.878374
39219019,39219019,PLÁSTICO E SUAS OBRAS,"OUTS.CHAPAS,ETC.DE OUTS.PLASTICOS,ESTRATIFICADAS C/SUPORTE OU REFORCO",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.888438
39219020,39219020,PLÁSTICO E SUAS OBRAS,"OUTS.CHAPAS,ETC.DE POLI(TEREFTALATO DE ETILENO), COM CAMADA ANTIESTÁTICA À BASE DE GELATINA OU DE LÁTEX EM AMBAS AS FACES, MESMO COM HALOGENETOS DE POTÁSSIO",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.898081
39219090,39219090,PLÁSTICO E SUAS OBRAS,"OUTS.CHAPAS,FOLHAS,PELICULAS,TIRAS,LAMINAS,DE PLASTICOS",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.908398
39221000,39221000,PLÁSTICO E SUAS OBRAS,"BANHEIRAS,BANHEIRAS P/DUCHAS,PIAS E LAVATORIOS, DE PLASTICOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.918312
39222000,39222000,PLÁSTICO E SUAS OBRAS,"ASSENTOS E TAMPAS DE SANITARIOS,DE PLASTICOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.930412
39229000,39229000,PLÁSTICO E SUAS OBRAS,"OUTS.ARTIGOS P/USOS SANITARIOS/HIGIENICOS,DE PLASTICOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.940587
39231010,39231010,PLÁSTICO E SUAS OBRAS,"ESTOJOS DE PLASTICO,P/ACONDIC.DISCO LEIT.RAIO LASER",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.951324
39231090,39231090,PLÁSTICO E SUAS OBRAS,"OUTS.ARTIGOS SEMELH.CAIXAS,ENGRADADOS,ETC.DE PLASTICO",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.961250
39232110,39232110,PLÁSTICO E SUAS OBRAS,"SACOS,BOLSAS,CARTUCHOS,DE POLIM.DE ETILENO, CAP<=1000CM3",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.971553
39232190,39232190,PLÁSTICO E SUAS OBRAS,"OUTS.SACOS,BOLSAS E CARTUCHOS,DE POLIMEROS DE ETILENO",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.981625
39232910,39232910,PLÁSTICO E SUAS OBRAS,"SACOS,BOLSAS E CARTUCHOS,DE OUTS.PLASTICOS, CAP<=1000CM3",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:27.991490
39232990,39232990,PLÁSTICO E SUAS OBRAS,"OUTROS SACOS,BOLSAS E CARTUCHOS,DE OUTS.PLASTICOS",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.001955
39233000,39233000,PLÁSTICO E SUAS OBRAS,"GARRAFOES,GARRAFAS,FRASCOS,ARTIGOS SEMELHS.DE PLASTICOS",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.011817
39234000,39234000,PLÁSTICO E SUAS OBRAS,"BOBINAS,CARRETEIS E SUPORTES SEMELHANTES,DE PLASTICOS",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.021666
39235000,39235000,PLÁSTICO E SUAS OBRAS,"ROLHAS,TAMPAS,ETC.P/FECHAR RECIPIENTES,DE PLASTICOS",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.031653
39239000,39239000,PLÁSTICO E SUAS OBRAS,"OUTS.ARTIGOS DE TRANSPORTE OU DE EMBALAGEM,DE PLASTICOS",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.041727
39241000,39241000,PLÁSTICO E SUAS OBRAS,"SERVICOS DE MESA/OUTS.ARTIGOS MESA/COZINHA,DE PLASTICOS",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.053849
39249000,39249000,PLÁSTICO E SUAS OBRAS,"OUTS.ARTIGOS DE HIGIENE OU DE TOUCADOR,DE PLASTICO",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.063915
39251000,39251000,PLÁSTICO E SUAS OBRAS,"RESERVATORIOS,CISTERNAS,CUBAS,ETC.DE PLASTICOS,CAP>300L",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.073663
39252000,39252000,PLÁSTICO E SUAS OBRAS,"PORTAS,JANELAS,SEUS CAIXILHOS,ALIZARES,ETC.DE PLASTICOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.083568
39253000,39253000,PLÁSTICO E SUAS OBRAS,"POSTIGOS,ESTORES,ARTIGOS SEMELHS.E PARTES,DE PLASTICOS",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.093663
39259010,39259010,PLÁSTICO E SUAS OBRAS,OUTRAS OBRAS DE PLASTICO DE POLIESTIRENO EXPANDIDO EPS,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.103449
39259090,39259090,PLÁSTICO E SUAS OBRAS,OUTRAS OBRAS DE PLASTICO,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.113359
39261000,39261000,PLÁSTICO E SUAS OBRAS,"ARTIGOS DE ESCRITORIO E ARTIGOS ESCOLARES,DE PLASTICOS",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.123502
39262000,39262000,PLÁSTICO E SUAS OBRAS,"VESTUARIO E SEUS ACESSORIOS, DE PLASTICOS, INCL.LUVAS",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.133263
39263000,39263000,PLÁSTICO E SUAS OBRAS,"GUARNICOES P/MOVEIS,CARROCARIAS E SEMELHS.DE PLASTICOS",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.143197
39264000,39264000,PLÁSTICO E SUAS OBRAS,"ESTATUETAS E OUTS.OBJETOS DE ORNAMENTACAO,DE PLASTICOS",20,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.153556
39269010,39269010,PLÁSTICO E SUAS OBRAS,ARRUELAS (ANILHAS) DE PLASTICOS,10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.163463
32072010,32072010,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",ENGOBOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.317450
32072091,32072091,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",PREPAR. COM TEOR DE PRATA >=25% (...) P/ FABRIC. CIRCUITOS IMPRESSOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.327397
32072099,32072099,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER","OUTS.PIGMENTOS,OPACIFICANTES/CORES,PREPARADOS E PREPARS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.336531
32073000,32073000,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",POLIMENTOS LIQUIDOS E PREPARACOES SEMELHANTES,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.345864
32074010,32074010,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER","FRITAS DE VIDRO,EM PO,EM GRANULOS,EM LAMELAS OU FLOCOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.355169
32074090,32074090,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER","OUTS.VIDROS EM PO,EM GRANULOS,EM LAMELAS OU EM FLOCOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.366193
32081010,32081010,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER","TINTAS DE POLIESTERES,DISPERSOS/DISSOLV.MEIO N/AQUOSO",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.375892
32081020,32081020,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER","VERNIZES DE POLIESTERES,DISPERSOS/DISSOLV.MEIO N/AQUOSO",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.385283
32081030,32081030,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER","SOLUCOES DE POLIESTERES,DISPERSOS/DISSOLV.MEIO N/AQUOSO",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.394354
32082011,32082011,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER","TINTAS À BASE DE POLÍMEROS ACRÍLICOS, APRESENTADAS EM SORTIDOS DEFINIDOS NA NOTA 3 DA SEÇÃO VI, DOS TIPOS UTILIZADOS PARA A FABRICAÇÃO DE CIRCUITOS IMPRESSOS",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.403827
32082019,32082019,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",OUTRAS TINTAS À BASE DE POLIM.ACRIL/VINIL. DISPERSOS/ DISSOLV. N/AQUOSO,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.413039
32082020,32082020,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",VERNIZES DE POLIM.ACRIL/VINIL.DISPERS/ DISSOLV. N/AQUOSO,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.422459
32082030,32082030,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",SOLUCOES DE POLIM.ACRIL/VINIL.DISPERS/DISSOLV .N/AQUOSO,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.431385
32089010,32089010,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",TINTAS DE OUTS.POLIM.SINT.ETC.DISPERS/DISSOLV.N/AQUOSO,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.440391
32089021,32089021,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER","VERNIZES DE DERIVS.CELULOSE,DISPERSOS/DISSOLV.N/AQUOSO",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.451836
32089029,32089029,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",VERNIZES DE OUT.POLIM.SINT.ETC.DISPERS/DISSOLV.N/AQUOSO,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.460935
32089031,32089031,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER","SOLUCOES DE SILICONES,DISPERSOS/DISSOLVS.MEIO N/AQUOSO",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.473229
32089039,32089039,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",OUTS.SOLUCOES POLIM.SINT.ETC.DISPERS/DISSOLV.N/AQUOSO,10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.482693
32091010,32091010,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",TINTAS DE POLIM.ACRIL/VINIL.DISPERS/DISSOLV.MEIO AQUOSO,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.491904
32091020,32091020,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER",VERNIZES DE POLIM.ACRIL/VINIL.DISPERSOS/DISSOLV.AQUOSO,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.501612
32099011,32099011,"EXTRATOS TANANTES E TINTORIAIS, TANINOS E SEUS DERIVADOS, PIGMENTOS E OUTRAS MATÉRIAS CORANTES, TINTAS E VERNIZES, MÁSTIQUES, TINTAS DE ESCREVER","TINTAS DE POLITETRAFLUORETILENO,DISPERS/DISSOLV.AQUOSO",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.510927
30032019,30032019,PRODUTOS FARMACÊUTICOS,MEDICAMENTO CONT.ANFENICOIS/OUTS.DERIVS.EXC.EM DOSES,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.175919
30032021,30032021,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.ERITROMICINA/SEUS SAIS,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.187557
30032029,30032029,PRODUTOS FARMACÊUTICOS,MEDICAMENTO CONT.MACROLIDIOS/OUTS.DERIVS.EXC.EM DOSES,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.196398
30032031,30032031,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.RIFAMICINA SV SODICA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.205419
30032032,30032032,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO RIFAMPICINA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.214684
30032039,30032039,PRODUTOS FARMACÊUTICOS,MEDICAMENTO CONT.ANSAMICINAS/OUTS.DERIVS.EXC.EM DOSES,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.223474
30032041,30032041,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.CLORIDRATO DE LINCOMICINA, EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.232402
30032049,30032049,PRODUTOS FARMACÊUTICOS,MEDICAMENTO CONT.LINCOSAMIDAS/OUTS.DERIVS. EXC.EM DOSES,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.241125
30032051,30032051,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO CEFALOTINA SODICA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.250080
30032052,30032052,PRODUTOS FARMACÊUTICOS,MEDICAMENTO C/CEFACLOR/CEFALEXINA MONOIDRATAD.EXC.DOSES,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.258929
30032059,30032059,PRODUTOS FARMACÊUTICOS,MEDICAMENTO C/CEFALOSPORINAS/CEFAMICINAS/ETC. EXC.DOSES,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.268227
30032061,30032061,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.SULFATO DE GENTAMICINA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.277160
30032062,30032062,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT. DAUNORUBICINA, EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.285924
30032063,30032063,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT. PIRARUBICINA, IDARUBICINA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.295073
30032069,30032069,PRODUTOS FARMACÊUTICOS,MEDICAMENTO CONT.AMINOGLICOSIDIOS/OUTS.DERIVS .EXC.DOSES,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.305967
30032071,30032071,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO VANCOMICINA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.316468
30032072,30032072,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT. ACTINOMICINAS, EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.325596
30032073,30032073,PRODUTOS FARMACÊUTICOS,CICLOSPORINA A,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.334446
30032079,30032079,PRODUTOS FARMACÊUTICOS,MEDICAMENTO CONT.POLIPEPTIDIOS/OUTS.DERIVS.EXC.EM DOSES,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.345435
30032091,30032091,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO MITOMICINA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.354588
30032092,30032092,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO FUMARATO DE TIAMULINA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.363380
30032093,30032093,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.BLEOMICINAS OU SEUS SAIS,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.372707
30032094,30032094,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO IMIPENEM,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.381507
30032095,30032095,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO OUTS.ANTIBIOTICOS,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.391077
30032099,30032099,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO OUTS.ANTIBIOTICOS,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.399915
30033100,30033100,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.INSULINA,N/CONT.ANTIBIOT.EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.408602
30033911,30033911,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO C/HORMONIO CRESCIM.(SOMATROFINA),EXC.DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.419692
30033912,30033912,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO C/HCG (GONADOTROFINA CORIONICA),EXC.DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.428991
30033913,30033913,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.MENOTROPINAS,N/CONT.ANTIBIOT.EXC.DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.438042
30033914,30033914,PRODUTOS FARMACÊUTICOS,ACTH (CORTICOTROPINA),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.446772
30033915,30033915,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.PMSG (GONADOTROFINA SERICA),EXC.DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.455491
30033916,30033916,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.SOMATOSTATINA/SEUS SAIS,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.465847
30033917,30033917,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO ACETATO DE BUSERELINA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.475805
30033918,30033918,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.TRIPTORELINA/SEUS SAIS,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.484805
30033919,30033919,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO LEUPROLIDE OU SEU ACETATO,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:15.493536
38247600,38247600,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"OUTROS PRODS.E PREPARS.CONTENDO 1,1,1-TRICLOROETANO (METILCLOROFÓRMIO)",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:23.856030
38247700,38247700,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,OUTS.MISTURAS CONTENDO BROMOMETANO (BROMETO DE METILA) OU DO BROMOCLOROMETANO,10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:23.865356
38247810,38247810,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,PREPARAÇÕES À BASE DE TETRAFLUORETANO E PENTAFLUORETANO,10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:23.875087
38247890,38247890,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"OUTROS PRODS.E PREPARS.CONTENDO CLOROFLUORCARBONETOS (CFC), MESMO QUE CONTENHAM HIDROCLOROFLUORCARBONETOS (HCFC), PERFLUORCARBONETOS (PFC) OU HIDROFLUORCARBONETOS (HFC)",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:23.886352
38247900,38247900,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"OUTROS PRODS.E PREPARS.MISTURAS CONTENDO DERIVADOS HALOGENADOS DO METANO, DO ETANO OU DO PROPANO",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:23.895548
38248110,38248110,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"MISTURA DE OXIDO DE PROPILENO,C/TEOR OXIDO ETILENO<=30%",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:23.905070
38248190,38248190,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,OUTRAS MISTURAS CONTENDO OXIRANO (ÓXIDO DE ETILENO),10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:23.914209
38248200,38248200,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"OUTROS MISTURAS E PREPARAÇÕES CONTENDO POLIBROMOBIFENILAS (PBB), POLICLOROTERFENILAS (PCT) OU POLICLOROBIFENILAS (PCB",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:23.925199
38248300,38248300,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"OUTROS PRODS.E PREPARS.CONTENDO FOSFATO DE TRIS(2,3-DIBROMOPROPILA)",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:23.934890
